step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
36,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Dice the banana
26. [ ] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",I'll dice the banana with the knife so I can fry it next.,dice banana with knife,,You need to take the banana first.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced roasted yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
37,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Take the banana from the table
26. [ ] Dice the banana with the knife
27. [ ] Fry the diced banana (cook with stove)
28. [ ] Prepare meal
29. [ ] Enjoy the meal",I'll take the banana from the table so I can dice and fry it as the recipe requires.,take banana from table,,You're carrying too many things already.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced roasted yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
38,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Put the knife on the table
26. [ ] Drop the diced roasted yellow bell pepper temporarily
27. [ ] Take the banana from the table
28. [ ] Take the knife from the table
29. [ ] Dice the banana with the knife
30. [ ] Fry the diced banana (cook with stove)
31. [ ] Put the knife down and pick up the roasted yellow bell pepper
32. [ ] Prepare meal
33. [ ] Enjoy the meal",I'll put the knife on the table to free an inventory slot so I can temporarily drop the roasted yellow bell pepper and pick up the banana.,put knife on table,,You put the knife on the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife and a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a diced roasted yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
39,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [ ] Drop the diced roasted yellow bell pepper temporarily
27. [ ] Take the banana from the table
28. [ ] Take the knife from the table
29. [ ] Dice the banana with the knife
30. [ ] Fry the diced banana (cook with stove)
31. [ ] Put the knife down and pick up the roasted yellow bell pepper
32. [ ] Prepare meal
33. [ ] Enjoy the meal",I'll drop the diced roasted yellow bell pepper temporarily to free an inventory slot so I can pick up the banana and the knife to dice it.,drop diced roasted yellow bell pepper,,You drop the yellow bell pepper on the ground.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife and a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
40,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [ ] Take the knife from the table
29. [ ] Dice the banana with the knife
30. [ ] Fry the diced banana (cook with stove)
31. [ ] Put the knife down and pick up the roasted yellow bell pepper
32. [ ] Prepare meal
33. [ ] Enjoy the meal",I'll pick up the banana from the table so I can dice and fry it next.,take banana from table,,You take the banana from the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
41,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [ ] Take the knife from the table
29. [ ] Dice the banana with the knife
30. [ ] Put the knife on the table
31. [ ] Take the diced roasted yellow bell pepper from the floor
32. [ ] Fry the diced banana (cook with stove)
33. [ ] Prepare meal
34. [ ] Enjoy the meal",I'll take the knife from the table so I can dice the banana next.,take knife from table,,You take the knife from the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. But oh no! there's nothing on this piece of garbage. What's the point of an empty table? You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
42,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [x] Take the knife from the table
29. [ ] Dice the banana with the knife
30. [ ] Fry the diced banana (cook with stove)
31. [ ] Put the knife on the table
32. [ ] Take the diced roasted yellow bell pepper from the floor
33. [ ] Prepare meal
34. [ ] Enjoy the meal",I'll dice the banana with the knife now so I can fry it next.,dice banana with knife,,"You dice the banana.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. But oh no! there's nothing on this piece of garbage. What's the point of an empty table? You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",12 of 15,0.8,False,
43,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [x] Take the knife from the table
29. [x] Dice the banana with the knife
30. [ ] Fry the diced banana (cook with stove)
31. [ ] Put the knife on the table
32. [ ] Take the diced roasted yellow bell pepper from the floor
33. [ ] Prepare meal
34. [ ] Enjoy the meal",I'll fry the diced banana on the stove now so it's ready to combine into the meal.,cook diced banana with stove,,"You fried the banana.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. But oh no! there's nothing on this piece of garbage. What's the point of an empty table? You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced fried banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",13 of 15,0.8666666666666667,False,
44,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [x] Take the knife from the table
29. [x] Dice the banana with the knife
30. [x] Fry the diced banana (cook with stove)
31. [ ] Put the knife on the table
32. [ ] Take the diced roasted yellow bell pepper from the floor
33. [ ] Prepare meal
34. [ ] Enjoy the meal",I'll put the knife on the table now to free an inventory slot so I can pick up the diced roasted yellow bell pepper.,put knife on table,,You put the knife on the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a diced roasted yellow bell pepper, a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a diced fried banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",13 of 15,0.8666666666666667,False,
45,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Put the knife on the table
26. [x] Drop the diced roasted yellow bell pepper temporarily
27. [x] Take the banana from the table
28. [x] Take the knife from the table
29. [x] Dice the banana with the knife
30. [x] Fry the diced banana (cook with stove)
31. [x] Put the knife on the table
32. [ ] Take the diced roasted yellow bell pepper from the floor
33. [ ] Prepare meal
34. [ ] Enjoy the meal",I'll pick up the diced roasted yellow bell pepper from the floor so I have all prepared ingredients to assemble the meal.,take diced roasted yellow bell pepper,,You pick up the yellow bell pepper from the ground.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a diced roasted yellow bell pepper, a diced fried banana, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",13 of 15,0.8666666666666667,False,
46,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [x] Roast the diced yellow bell pepper (cook with oven)
25. [x] Dice the banana
26. [x] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",All recipe steps are complete; I'll assemble them by preparing the meal now.,prepare meal,,"Adding the meal to your inventory.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.",You are carrying: a meal.,14 of 15,0.9333333333333333,False,
47,"1. [x] Take the cookbook from the counter
2. [x] Examine the cookbook for a recipe
3. [x] Gather ingredients (pork chop, red onion, carrot, yellow bell pepper, banana)
4. [x] Take the knife and prepare ingredients (chop/slice/dice)
5. [x] Cook ingredients as directed (fry/roast)
6. [x] Prepare meal
7. [ ] Enjoy the meal","I've prepared the meal, so I'll eat it to enjoy it and complete the task.",eat meal,,"You eat the meal. Not bad.


Your score has just gone up by one point.


                               *** The End ***

You scored 15 out of a possible 15, in 47 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.",You are carrying nothing.,15 of 15,1.0,True,
